invoice_line_id,invoice_no,invoice_date,customer_id,is_cancelled,invoice_total,stock_code,quantity,line_unit_price,line_total
34606,558877,2011-07-04 13:50:00,17841,False,249.05,84510C,1,1.25,1.25
34607,558877,2011-07-04 13:50:00,17841,False,249.05,23309,1,0.55,0.55
34608,558877,2011-07-04 13:50:00,17841,False,249.05,22781,1,7.65,7.65
34609,558877,2011-07-04 13:50:00,17841,False,249.05,23206,1,1.65,1.65
34610,558877,2011-07-04 13:50:00,17841,False,249.05,22385,1,2.08,2.08
34611,558877,2011-07-04 13:50:00,17841,False,249.05,46138B,7,0.85,5.95
34612,558877,2011-07-04 13:50:00,17841,False,249.05,23215,2,2.08,4.16
34613,558877,2011-07-04 13:50:00,17841,False,249.05,23103,2,1.65,3.3
34614,558877,2011-07-04 13:50:00,17841,False,249.05,23206,1,1.65,1.65
34615,558877,2011-07-04 13:50:00,17841,False,249.05,22383,1,1.65,1.65
34616,558877,2011-07-04 13:50:00,17841,False,249.05,20719,1,0.85,0.85
34617,558877,2011-07-04 13:50:00,17841,False,249.05,84971S,8,0.85,6.8
34618,558877,2011-07-04 13:50:00,17841,False,249.05,23256,1,4.15,4.15
34619,558877,2011-07-04 13:50:00,17841,False,249.05,22896,1,2.55,2.55
34620,558877,2011-07-04 13:50:00,17841,False,249.05,20972,1,1.25,1.25
34621,558877,2011-07-04 13:50:00,17841,False,249.05,20723,1,0.85,0.85
34622,558877,2011-07-04 13:50:00,17841,False,249.05,22588,1,2.89,2.89
34623,558877,2011-07-04 13:50:00,17841,False,249.05,15044C,1,2.95,2.95
34624,558877,2011-07-04 13:50:00,17841,False,249.05,22467,1,2.55,2.55
34625,558877,2011-07-04 13:50:00,17841,False,249.05,21925,1,1.25,1.25
34626,558877,2011-07-04 13:50:00,17841,False,249.05,84692,4,0.42,1.68
34627,558877,2011-07-04 13:50:00,17841,False,249.05,85114B,4,1.65,6.6
34628,558877,2011-07-04 13:50:00,17841,False,249.05,21155,1,2.55,2.55
34629,558877,2011-07-04 13:50:00,17841,False,249.05,22754,3,0.85,2.55
34630,558877,2011-07-04 13:50:00,17841,False,249.05,22515,1,2.1,2.1
34631,558877,2011-07-04 13:50:00,17841,False,249.05,21770,3,4.95,14.850000000000001
34632,558877,2011-07-04 13:50:00,17841,False,249.05,21175,1,2.55,2.55
34633,558877,2011-07-04 13:50:00,17841,False,249.05,21790,1,0.85,0.85
34634,558877,2011-07-04 13:50:00,17841,False,249.05,21132,1,4.25,4.25
34635,558877,2011-07-04 13:50:00,17841,False,249.05,21668,2,1.25,2.5
34636,558877,2011-07-04 13:50:00,17841,False,249.05,22523,1,0.85,0.85
34637,558877,2011-07-04 13:50:00,17841,False,249.05,22431,1,1.95,1.95
34638,558877,2011-07-04 13:50:00,17841,False,249.05,21123,2,1.25,2.5
34639,558877,2011-07-04 13:50:00,17841,False,249.05,22348,1,0.85,0.85
34640,558877,2011-07-04 13:50:00,17841,False,249.05,22041,1,2.55,2.55
34641,558877,2011-07-04 13:50:00,17841,False,249.05,22676,1,1.25,1.25
34642,558877,2011-07-04 13:50:00,17841,False,249.05,22678,1,1.25,1.25
34643,558877,2011-07-04 13:50:00,17841,False,249.05,22677,1,1.25,1.25
34644,558877,2011-07-04 13:50:00,17841,False,249.05,22679,1,1.25,1.25
34645,558877,2011-07-04 13:50:00,17841,False,249.05,20668,24,0.12,2.88
34646,558877,2011-07-04 13:50:00,17841,False,249.05,72349B,4,2.1,8.4
34647,558877,2011-07-04 13:50:00,17841,False,249.05,82580,3,0.55,1.6500000000000001
34648,558877,2011-07-04 13:50:00,17841,False,249.05,23182,3,0.83,2.4899999999999998
34649,558877,2011-07-04 13:50:00,17841,False,249.05,21439,1,1.25,1.25
34650,558877,2011-07-04 13:50:00,17841,False,249.05,22309,1,2.55,2.55
34651,558877,2011-07-04 13:50:00,17841,False,249.05,22308,1,2.55,2.55
34652,558877,2011-07-04 13:50:00,17841,False,249.05,22227,4,0.65,2.6
34653,558877,2011-07-04 13:50:00,17841,False,249.05,22907,6,0.85,5.1
34654,558877,2011-07-04 13:50:00,17841,False,249.05,22968,1,9.95,9.95
34655,558877,2011-07-04 13:50:00,17841,False,249.05,23290,1,1.25,1.25
34656,558877,2011-07-04 13:50:00,17841,False,249.05,23289,1,1.25,1.25
34657,558877,2011-07-04 13:50:00,17841,False,249.05,23291,1,1.25,1.25
34658,558877,2011-07-04 13:50:00,17841,False,249.05,21260,1,3.25,3.25
34659,558877,2011-07-04 13:50:00,17841,False,249.05,22893,5,0.42,2.1
34660,558877,2011-07-04 13:50:00,17841,False,249.05,22420,3,0.42,1.26
34661,558877,2011-07-04 13:50:00,17841,False,249.05,22419,1,0.42,0.42
34662,558877,2011-07-04 13:50:00,17841,False,249.05,23034,2,1.45,2.9
34663,558877,2011-07-04 13:50:00,17841,False,249.05,23166,3,1.25,3.75
34664,558877,2011-07-04 13:50:00,17841,False,249.05,21564,1,2.95,2.95
34665,558877,2011-07-04 13:50:00,17841,False,249.05,71406C,20,0.42,8.4
34666,558877,2011-07-04 13:50:00,17841,False,249.05,23144,4,0.83,3.32
34667,558877,2011-07-04 13:50:00,17841,False,249.05,22805,12,1.25,15.0
34668,558877,2011-07-04 13:50:00,17841,False,249.05,23148,3,0.83,2.4899999999999998
34669,558877,2011-07-04 13:50:00,17841,False,249.05,23167,1,0.83,0.83
34670,558877,2011-07-04 13:50:00,17841,False,249.05,22335,4,0.65,2.6
34671,558877,2011-07-04 13:50:00,17841,False,249.05,23165,1,1.65,1.65
34672,558877,2011-07-04 13:50:00,17841,False,249.05,21672,4,1.25,5.0
34673,558877,2011-07-04 13:50:00,17841,False,249.05,23275,15,1.25,18.75
34674,558879,2011-07-04 14:07:00,12921,False,369.56,84879,24,1.69,40.56
34675,558879,2011-07-04 14:07:00,12921,False,369.56,22457,6,2.95,17.700000000000003
34676,558879,2011-07-04 14:07:00,12921,False,369.56,22456,3,4.95,14.850000000000001
34677,558879,2011-07-04 14:07:00,12921,False,369.56,84946,12,1.25,15.0
34678,558879,2011-07-04 14:07:00,12921,False,369.56,84978,12,1.25,15.0
34679,558879,2011-07-04 14:07:00,12921,False,369.56,71459,12,0.85,10.2
34680,558879,2011-07-04 14:07:00,12921,False,369.56,22464,12,1.65,19.799999999999997
34681,558879,2011-07-04 14:07:00,12921,False,369.56,22178,12,1.25,15.0
34682,558879,2011-07-04 14:07:00,12921,False,369.56,22460,12,1.25,15.0
34683,558879,2011-07-04 14:07:00,12921,False,369.56,20727,10,1.65,16.5
34684,558879,2011-07-04 14:07:00,12921,False,369.56,20725,20,1.65,33.0
34685,558879,2011-07-04 14:07:00,12921,False,369.56,85099B,20,2.08,41.6
34686,558879,2011-07-04 14:07:00,12921,False,369.56,20914,6,2.95,17.700000000000003
34687,558879,2011-07-04 14:07:00,12921,False,369.56,21238,8,0.85,6.8
34688,558879,2011-07-04 14:07:00,12921,False,369.56,20677,8,1.25,10.0
34689,558879,2011-07-04 14:07:00,12921,False,369.56,21239,8,0.85,6.8
34690,558879,2011-07-04 14:07:00,12921,False,369.56,23298,9,4.95,44.550000000000004
34691,558879,2011-07-04 14:07:00,12921,False,369.56,22668,10,2.95,29.5
34692,558880,2011-07-04 14:08:00,12921,False,70.8,23245,4,4.95,19.8
34693,558880,2011-07-04 14:08:00,12921,False,70.8,22423,4,12.75,51.0
34694,558885,2011-07-04 15:10:00,13267,False,227.95,82494L,6,2.95,17.700000000000003
34695,558885,2011-07-04 15:10:00,13267,False,227.95,22726,4,3.75,15.0
34696,558885,2011-07-04 15:10:00,13267,False,227.95,47566,5,4.95,24.75
34697,558885,2011-07-04 15:10:00,13267,False,227.95,22699,6,2.95,17.700000000000003
34698,558885,2011-07-04 15:10:00,13267,False,227.95,22697,6,2.95,17.700000000000003
34699,558885,2011-07-04 15:10:00,13267,False,227.95,23168,12,1.25,15.0
34700,558885,2011-07-04 15:10:00,13267,False,227.95,84755,16,0.65,10.4
34701,558885,2011-07-04 15:10:00,13267,False,227.95,22178,24,1.25,30.0
34702,558885,2011-07-04 15:10:00,13267,False,227.95,82486,2,8.95,17.9
34703,558885,2011-07-04 15:10:00,13267,False,227.95,21669,12,1.25,15.0
34704,558885,2011-07-04 15:10:00,13267,False,227.95,21668,12,1.25,15.0
34705,558885,2011-07-04 15:10:00,13267,False,227.95,82484,4,7.95,31.8
34706,558886,2011-07-04 15:13:00,13267,False,49.5,23031,6,1.65,9.899999999999999
34707,558886,2011-07-04 15:13:00,13267,False,49.5,23029,6,1.65,9.899999999999999
34708,558886,2011-07-04 15:13:00,13267,False,49.5,23032,6,1.65,9.899999999999999
34709,558886,2011-07-04 15:13:00,13267,False,49.5,23245,4,4.95,19.8
34710,558891,2011-07-04 15:38:00,16861,False,70.80000000000001,22089,12,2.95,35.400000000000006
34711,558891,2011-07-04 15:38:00,16861,False,70.80000000000001,22090,12,2.95,35.400000000000006
34712,558895,2011-07-04 15:54:00,12619,False,389.68,M,1,389.68,389.68
34713,558897,2011-07-04 15:55:00,12619,True,-389.68,M,-1,389.68,-389.68
34714,558903,2011-07-04 16:09:00,13115,True,-0.65,22492,-1,0.65,-0.65
34715,558906,2011-07-04 16:35:00,15555,False,433.22,22470,2,2.95,5.9
34716,558906,2011-07-04 16:35:00,15555,False,433.22,23322,2,2.95,5.9
34717,558906,2011-07-04 16:35:00,15555,False,433.22,23321,2,1.65,3.3
34718,558906,2011-07-04 16:35:00,15555,False,433.22,22469,2,1.65,3.3
34719,558906,2011-07-04 16:35:00,15555,False,433.22,22219,3,0.85,2.55
34720,558906,2011-07-04 16:35:00,15555,False,433.22,21873,1,1.25,1.25
34721,558906,2011-07-04 16:35:00,15555,False,433.22,21070,1,1.25,1.25
34722,558906,2011-07-04 16:35:00,15555,False,433.22,21868,2,1.25,2.5
34723,558906,2011-07-04 16:35:00,15555,False,433.22,21874,2,1.25,2.5
34724,558906,2011-07-04 16:35:00,15555,False,433.22,21871,1,1.25,1.25
34725,558906,2011-07-04 16:35:00,15555,False,433.22,21875,2,1.25,2.5
34726,558906,2011-07-04 16:35:00,15555,False,433.22,21877,3,1.25,3.75
34727,558906,2011-07-04 16:35:00,15555,False,433.22,21872,1,1.25,1.25
34728,558906,2011-07-04 16:35:00,15555,False,433.22,21873,1,1.25,1.25
34729,558906,2011-07-04 16:35:00,15555,False,433.22,79063C,10,0.19,1.9
34730,558906,2011-07-04 16:35:00,15555,False,433.22,79063D,10,0.19,1.9
34731,558906,2011-07-04 16:35:00,15555,False,433.22,22230,10,0.29,2.9
34732,558906,2011-07-04 16:35:00,15555,False,433.22,22231,10,0.59,5.8999999999999995
34733,558906,2011-07-04 16:35:00,15555,False,433.22,22564,1,1.25,1.25
34734,558906,2011-07-04 16:35:00,15555,False,433.22,22563,3,1.25,3.75
34735,558906,2011-07-04 16:35:00,15555,False,433.22,22562,3,1.25,3.75
34736,558906,2011-07-04 16:35:00,15555,False,433.22,21586,3,2.55,7.6499999999999995
34737,558906,2011-07-04 16:35:00,15555,False,433.22,20978,1,1.25,1.25
34738,558906,2011-07-04 16:35:00,15555,False,433.22,20982,1,0.85,0.85
34739,558906,2011-07-04 16:35:00,15555,False,433.22,20981,8,0.85,6.8
34740,558906,2011-07-04 16:35:00,15555,False,433.22,22561,2,1.65,3.3
34741,558906,2011-07-04 16:35:00,15555,False,433.22,22560,4,1.25,5.0
34742,558906,2011-07-04 16:35:00,15555,False,433.22,84536A,3,0.42,1.26
34743,558906,2011-07-04 16:35:00,15555,False,433.22,84535B,3,0.65,1.9500000000000002
34744,558906,2011-07-04 16:35:00,15555,False,433.22,84536B,3,0.42,1.26
34745,558906,2011-07-04 16:35:00,15555,False,433.22,21306,4,0.29,1.16
34746,558906,2011-07-04 16:35:00,15555,False,433.22,21311,4,0.29,1.16
34747,558906,2011-07-04 16:35:00,15555,False,433.22,21307,4,0.29,1.16
34748,558906,2011-07-04 16:35:00,15555,False,433.22,81952B,5,0.19,0.95
34749,558906,2011-07-04 16:35:00,15555,False,433.22,81952V,5,0.19,0.95
34750,558906,2011-07-04 16:35:00,15555,False,433.22,81950V,12,0.29,3.4799999999999995
34751,558906,2011-07-04 16:35:00,15555,False,433.22,81950B,12,0.29,3.4799999999999995
34752,558906,2011-07-04 16:35:00,15555,False,433.22,75172,5,0.79,3.95
34753,558906,2011-07-04 16:35:00,15555,False,433.22,82482,6,2.55,15.299999999999999
34754,558906,2011-07-04 16:35:00,15555,False,433.22,82494L,6,2.95,17.700000000000003
34755,558906,2011-07-04 16:35:00,15555,False,433.22,22151,6,0.42,2.52
34756,558906,2011-07-04 16:35:00,15555,False,433.22,21650,48,0.19,9.120000000000001
34757,558906,2011-07-04 16:35:00,15555,False,433.22,22400,12,0.39,4.68
34758,558906,2011-07-04 16:35:00,15555,False,433.22,22402,12,0.39,4.68
34759,558906,2011-07-04 16:35:00,15555,False,433.22,22398,12,0.39,4.68
34760,558906,2011-07-04 16:35:00,15555,False,433.22,22396,12,0.39,4.68
34761,558906,2011-07-04 16:35:00,15555,False,433.22,22091,2,0.39,0.78
34762,558906,2011-07-04 16:35:00,15555,False,433.22,84660A,2,0.79,1.58
34763,558906,2011-07-04 16:35:00,15555,False,433.22,23158,5,2.08,10.4
34764,558906,2011-07-04 16:35:00,15555,False,433.22,23156,2,2.08,4.16
34765,558906,2011-07-04 16:35:00,15555,False,433.22,23159,3,2.08,6.24
34766,558906,2011-07-04 16:35:00,15555,False,433.22,23154,3,2.08,6.24
34767,558906,2011-07-04 16:35:00,15555,False,433.22,84663A,2,0.79,1.58
34768,558906,2011-07-04 16:35:00,15555,False,433.22,84660B,2,0.79,1.58
34769,558906,2011-07-04 16:35:00,15555,False,433.22,84660C,2,0.79,1.58
34770,558906,2011-07-04 16:35:00,15555,False,433.22,22994,5,0.42,2.1
34771,558906,2011-07-04 16:35:00,15555,False,433.22,22995,5,0.42,2.1
34772,558906,2011-07-04 16:35:00,15555,False,433.22,22999,10,0.42,4.2
34773,558906,2011-07-04 16:35:00,15555,False,433.22,23002,10,0.42,4.2
34774,558906,2011-07-04 16:35:00,15555,False,433.22,22997,10,0.42,4.2
34775,558906,2011-07-04 16:35:00,15555,False,433.22,22996,10,0.42,4.2
34776,558906,2011-07-04 16:35:00,15555,False,433.22,23000,10,0.42,4.2
34777,558906,2011-07-04 16:35:00,15555,False,433.22,23004,10,0.42,4.2
34778,558906,2011-07-04 16:35:00,15555,False,433.22,22998,10,0.42,4.2
34779,558906,2011-07-04 16:35:00,15555,False,433.22,23005,10,0.42,4.2
34780,558906,2011-07-04 16:35:00,15555,False,433.22,84629,5,4.95,24.75
34781,558906,2011-07-04 16:35:00,15555,False,433.22,22804,2,2.95,5.9
34782,558906,2011-07-04 16:35:00,15555,False,433.22,21733,2,2.95,5.9
34783,558906,2011-07-04 16:35:00,15555,False,433.22,82483,2,6.95,13.9
34784,558906,2011-07-04 16:35:00,15555,False,433.22,82486,1,8.95,8.95
34785,558906,2011-07-04 16:35:00,15555,False,433.22,84686,8,0.79,6.32
34786,558906,2011-07-04 16:35:00,15555,False,433.22,22030,12,0.42,5.04
34787,558906,2011-07-04 16:35:00,15555,False,433.22,22029,12,0.42,5.04
34788,558906,2011-07-04 16:35:00,15555,False,433.22,21519,12,0.42,5.04
34789,558906,2011-07-04 16:35:00,15555,False,433.22,22023,12,0.42,5.04
34790,558906,2011-07-04 16:35:00,15555,False,433.22,21506,12,0.42,5.04
34791,558906,2011-07-04 16:35:00,15555,False,433.22,22551,5,1.65,8.25
34792,558906,2011-07-04 16:35:00,15555,False,433.22,22553,2,1.65,3.3
34793,558906,2011-07-04 16:35:00,15555,False,433.22,22565,12,0.85,10.2
34794,558906,2011-07-04 16:35:00,15555,False,433.22,22620,2,1.45,2.9
34795,558906,2011-07-04 16:35:00,15555,False,433.22,23207,3,1.65,4.949999999999999
34796,558906,2011-07-04 16:35:00,15555,False,433.22,23209,4,1.65,6.6
34797,558906,2011-07-04 16:35:00,15555,False,433.22,23208,3,1.65,4.949999999999999
34798,558906,2011-07-04 16:35:00,15555,False,433.22,22662,3,1.65,4.949999999999999
34799,558906,2011-07-04 16:35:00,15555,False,433.22,20725,5,1.65,8.25
34800,558906,2011-07-04 16:35:00,15555,False,433.22,22384,3,1.65,4.949999999999999
34801,558906,2011-07-04 16:35:00,15555,False,433.22,23206,3,1.65,4.949999999999999
34802,558906,2011-07-04 16:35:00,15555,False,433.22,20727,1,1.65,1.65
34803,558906,2011-07-04 16:35:00,15555,False,433.22,22382,6,1.65,9.899999999999999
34804,558906,2011-07-04 16:35:00,15555,False,433.22,22383,4,1.65,6.6
34805,558906,2011-07-04 16:35:00,15555,False,433.22,21034,4,0.95,3.8
34806,558906,2011-07-04 16:35:00,15555,False,433.22,17003,36,0.29,10.44
34807,558906,2011-07-04 16:35:00,15555,False,433.22,21933,3,1.65,4.949999999999999
34808,558909,2011-07-05 09:10:00,13408,False,789.6600000000001,21390,48,1.25,60.0
34809,558909,2011-07-05 09:10:00,13408,False,789.6600000000001,23201,100,1.79,179.0
34810,558909,2011-07-05 09:10:00,13408,False,789.6600000000001,85099C,100,1.79,179.0
34811,558909,2011-07-05 09:10:00,13408,False,789.6600000000001,22745,12,2.1,25.200000000000003
34812,558909,2011-07-05 09:10:00,13408,False,789.6600000000001,22748,12,2.1,25.200000000000003
34813,558909,2011-07-05 09:10:00,13408,False,789.6600000000001,23298,50,4.15,207.50000000000003
34814,558909,2011-07-05 09:10:00,13408,False,789.6600000000001,84978,36,1.06,38.160000000000004
34815,558909,2011-07-05 09:10:00,13408,False,789.6600000000001,22467,36,2.1,75.60000000000001
34816,558910,2011-07-05 09:16:00,12989,False,1141.2,23284,30,6.75,202.5
34817,558910,2011-07-05 09:16:00,12989,False,1141.2,21137,12,3.75,45.0
34818,558910,2011-07-05 09:16:00,12989,False,1141.2,22301,72,2.1,151.20000000000002
34819,558910,2011-07-05 09:16:00,12989,False,1141.2,72741,432,1.25,540.0
34820,558910,2011-07-05 09:16:00,12989,False,1141.2,48138,30,6.75,202.5
34821,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,23207,10,1.65,16.5
34822,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,23203,10,2.08,20.8
34823,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,23202,10,2.08,20.8
34824,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,23201,10,2.08,20.8
34825,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,22993,12,1.25,15.0
34826,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,22961,12,1.45,17.4
34827,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,22663,10,2.08,20.8
34828,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,21907,12,2.1,25.200000000000003
34829,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,85152,12,2.1,25.200000000000003
34830,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,22379,10,2.1,21.0
34831,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,22411,10,2.08,20.8
34832,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,22386,10,2.08,20.8
34833,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,21929,10,2.08,20.8
34834,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,20914,6,2.95,17.700000000000003
34835,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,21931,10,2.08,20.8
34836,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,21928,10,2.08,20.8
34837,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,84991,24,0.55,13.200000000000001
34838,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,82582,6,2.1,12.600000000000001
34839,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,82600,6,2.1,12.600000000000001
34840,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,85014A,3,5.95,17.85
34841,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,20725,10,1.65,16.5
34842,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,85099B,20,2.08,41.6
34843,558919,2011-07-05 09:56:00,15078,False,455.4500000000001,48187,2,7.95,15.9
34844,558920,2011-07-05 09:57:00,15078,False,104.34,23245,4,4.95,19.8
34845,558920,2011-07-05 09:57:00,15078,False,104.34,23236,6,2.89,17.34
34846,558920,2011-07-05 09:57:00,15078,False,104.34,23240,6,4.15,24.900000000000002
34847,558920,2011-07-05 09:57:00,15078,False,104.34,23197,12,1.45,17.4
34848,558920,2011-07-05 09:57:00,15078,False,104.34,23239,6,4.15,24.900000000000002
34849,558921,2011-07-05 09:57:00,15078,False,20.8,20713,10,2.08,20.8
34850,558926,2011-07-05 10:21:00,17469,False,440.71,85099B,10,2.08,20.8
34851,558926,2011-07-05 10:21:00,17469,False,440.71,23202,10,2.08,20.8
34852,558926,2011-07-05 10:21:00,17469,False,440.71,23201,10,2.08,20.8
34853,558926,2011-07-05 10:21:00,17469,False,440.71,85099F,10,2.08,20.8
34854,558926,2011-07-05 10:21:00,17469,False,440.71,21931,10,2.08,20.8
34855,558926,2011-07-05 10:21:00,17469,False,440.71,23200,10,2.08,20.8
34856,558926,2011-07-05 10:21:00,17469,False,440.71,22385,10,2.08,20.8
34857,558926,2011-07-05 10:21:00,17469,False,440.71,23199,10,2.08,20.8
34858,558926,2011-07-05 10:21:00,17469,False,440.71,21932,10,1.65,16.5
34859,558926,2011-07-05 10:21:00,17469,False,440.71,21936,10,2.95,29.5
34860,558926,2011-07-05 10:21:00,17469,False,440.71,22558,12,1.65,19.799999999999997
34861,558926,2011-07-05 10:21:00,17469,False,440.71,22894,4,9.95,39.8
34862,558926,2011-07-05 10:21:00,17469,False,440.71,21033,10,2.08,20.8
34863,558926,2011-07-05 10:21:00,17469,False,440.71,20713,10,2.08,20.8
34864,558926,2011-07-05 10:21:00,17469,False,440.71,85123A,6,2.95,17.700000000000003
34865,558926,2011-07-05 10:21:00,17469,False,440.71,71459,12,0.85,10.2
34866,558926,2011-07-05 10:21:00,17469,False,440.71,71477,4,3.25,13.0
34867,558926,2011-07-05 10:21:00,17469,False,440.71,84945,12,0.85,10.2
34868,558926,2011-07-05 10:21:00,17469,False,440.71,21754,3,5.95,17.85
34869,558926,2011-07-05 10:21:00,17469,False,440.71,47566,4,4.95,19.8
34870,558926,2011-07-05 10:21:00,17469,False,440.71,21535,6,2.55,15.299999999999999
34871,558926,2011-07-05 10:21:00,17469,False,440.71,23146,4,3.29,13.16
34872,558926,2011-07-05 10:21:00,17469,False,440.71,21770,2,4.95,9.9
34873,558991,2011-07-05 11:32:00,14606,False,123.73,21463,1,5.95,5.95
34874,558991,2011-07-05 11:32:00,14606,False,123.73,21658,1,3.95,3.95
34875,558991,2011-07-05 11:32:00,14606,False,123.73,22536,1,0.42,0.42
34876,558991,2011-07-05 11:32:00,14606,False,123.73,22069,1,1.65,1.65
34877,558991,2011-07-05 11:32:00,14606,False,123.73,21714,1,1.25,1.25
34878,558991,2011-07-05 11:32:00,14606,False,123.73,21056,1,8.95,8.95
34879,558991,2011-07-05 11:32:00,14606,False,123.73,21621,1,8.5,8.5
34880,558991,2011-07-05 11:32:00,14606,False,123.73,20728,1,1.65,1.65
34881,558991,2011-07-05 11:32:00,14606,False,123.73,21533,1,4.95,4.95
34882,558991,2011-07-05 11:32:00,14606,False,123.73,21535,1,2.55,2.55
34883,558991,2011-07-05 11:32:00,14606,False,123.73,22147,1,1.45,1.45
34884,558991,2011-07-05 11:32:00,14606,False,123.73,90093,1,0.85,0.85
34885,558991,2011-07-05 11:32:00,14606,False,123.73,21464,1,4.25,4.25
34886,558991,2011-07-05 11:32:00,14606,False,123.73,21206,2,1.65,3.3
34887,558991,2011-07-05 11:32:00,14606,False,123.73,22361,1,2.95,2.95
34888,558991,2011-07-05 11:32:00,14606,False,123.73,22907,1,0.85,0.85
34889,558991,2011-07-05 11:32:00,14606,False,123.73,37447,1,1.49,1.49
34890,558991,2011-07-05 11:32:00,14606,False,123.73,21042,1,5.95,5.95
34891,558991,2011-07-05 11:32:00,14606,False,123.73,22077,1,1.65,1.65
34892,558991,2011-07-05 11:32:00,14606,False,123.73,21850,1,4.95,4.95
34893,558991,2011-07-05 11:32:00,14606,False,123.73,18098C,3,2.95,8.850000000000001
34894,558991,2011-07-05 11:32:00,14606,False,123.73,22076,1,1.65,1.65
34895,558991,2011-07-05 11:32:00,14606,False,123.73,85049C,1,1.25,1.25
34896,558991,2011-07-05 11:32:00,14606,False,123.73,85049G,1,1.25,1.25
34897,558991,2011-07-05 11:32:00,14606,False,123.73,22077,1,1.65,1.65
34898,558991,2011-07-05 11:32:00,14606,False,123.73,85049G,1,1.25,1.25
34899,558991,2011-07-05 11:32:00,14606,False,123.73,22132,1,0.85,0.85
34900,558991,2011-07-05 11:32:00,14606,False,123.73,22507,1,4.95,4.95
34901,558991,2011-07-05 11:32:00,14606,False,123.73,21980,60,0.29,17.4
34902,558991,2011-07-05 11:32:00,14606,False,123.73,17090D,2,1.25,2.5
34903,558991,2011-07-05 11:32:00,14606,False,123.73,17090D,1,1.25,1.25
34904,558991,2011-07-05 11:32:00,14606,False,123.73,21935,1,1.65,1.65
34905,558991,2011-07-05 11:32:00,14606,False,123.73,21531,1,2.55,2.55
34906,558991,2011-07-05 11:32:00,14606,False,123.73,22994,1,0.42,0.42
34907,558991,2011-07-05 11:32:00,14606,False,123.73,22329,1,1.65,1.65
34908,558991,2011-07-05 11:32:00,14606,False,123.73,22907,1,0.85,0.85
34909,558991,2011-07-05 11:32:00,14606,False,123.73,21948,2,1.25,2.5
34910,558991,2011-07-05 11:32:00,14606,False,123.73,85176,1,0.85,0.85
34911,558991,2011-07-05 11:32:00,14606,False,123.73,21868,1,1.25,1.25
34912,558991,2011-07-05 11:32:00,14606,False,123.73,23192,1,1.65,1.65
34913,559001,2011-07-05 12:17:00,18198,False,300.8,23321,40,1.45,58.0
34914,559001,2011-07-05 12:17:00,18198,False,300.8,21770,10,4.95,49.5
34915,559001,2011-07-05 12:17:00,18198,False,300.8,22469,40,1.45,58.0
34916,559001,2011-07-05 12:17:00,18198,False,300.8,23050,4,8.25,33.0
34917,559001,2011-07-05 12:17:00,18198,False,300.8,21257,2,7.95,15.9
34918,559001,2011-07-05 12:17:00,18198,False,300.8,23111,2,12.5,25.0
34919,559001,2011-07-05 12:17:00,18198,False,300.8,21259,2,5.95,11.9
34920,559001,2011-07-05 12:17:00,18198,False,300.8,23049,2,8.25,16.5
34921,559001,2011-07-05 12:17:00,18198,False,300.8,23053,2,8.25,16.5
34922,559001,2011-07-05 12:17:00,18198,False,300.8,23051,2,8.25,16.5
34923,559002,2011-07-05 12:18:00,12971,False,72.0,22419,100,0.36,36.0
34924,559002,2011-07-05 12:18:00,12971,False,72.0,22421,100,0.36,36.0
34925,559003,2011-07-05 12:19:00,13089,True,-22.5,22801,-6,3.75,-22.5
34926,559012,2011-07-05 12:50:00,17017,True,-27.98,22900,-6,3.25,-19.5
34927,559012,2011-07-05 12:50:00,17017,True,-27.98,23122,-1,0.83,-0.83
34928,559012,2011-07-05 12:50:00,17017,True,-27.98,22971,-3,2.55,-7.6499999999999995
34929,559031,2011-07-05 14:53:00,15985,True,-105.0,82580,-250,0.42,-105.0
34930,559050,2011-07-05 16:08:00,13694,False,600.72,23120,288,0.36,103.67999999999999
34931,559050,2011-07-05 16:08:00,13694,False,600.72,23121,288,0.36,103.67999999999999
34932,559050,2011-07-05 16:08:00,13694,False,600.72,23119,288,0.53,152.64000000000001
34933,559050,2011-07-05 16:08:00,13694,False,600.72,23302,48,1.45,69.6
34934,559050,2011-07-05 16:08:00,13694,False,600.72,23309,120,0.42,50.4
