InvoiceNo,InvoiceDate,CustomerID,IsCancelled,InvoiceTotal
558910,2011-07-05 09:16:00,12989,False,1141.2
558919,2011-07-05 09:56:00,15078,False,455.45000000000005
558921,2011-07-05 09:57:00,15078,False,20.8
558920,2011-07-05 09:57:00,15078,False,104.34
558926,2011-07-05 10:21:00,17469,False,440.71
558991,2011-07-05 11:32:00,14606,False,123.73
559001,2011-07-05 12:17:00,18198,False,300.8
559002,2011-07-05 12:18:00,12971,False,72.0
559003,2011-07-05 12:19:00,13089,True,-22.5
559012,2011-07-05 12:50:00,17017,True,-27.98
559031,2011-07-05 14:53:00,15985,True,-105.0
559050,2011-07-05 16:08:00,13694,False,600.72
559057,2011-07-06 09:46:00,13089,False,561.34
559060,2011-07-06 10:00:00,15738,False,302.20000000000005
559068,2011-07-06 10:41:00,17841,False,197.87
559079,2011-07-06 10:44:00,17841,True,-9.93
559098,2011-07-06 11:02:00,16029,False,605.76
559121,2011-07-06 12:18:00,13599,False,308.18
559129,2011-07-06 12:50:00,17705,False,167.5
559130,2011-07-06 12:56:00,15189,False,412.2
559138,2011-07-06 13:35:00,16919,False,215.74
559139,2011-07-06 13:41:00,15061,False,477.9
559141,2011-07-06 13:56:00,15311,False,683.91
559144,2011-07-06 14:17:00,12921,False,312.75
559146,2011-07-06 14:18:00,12921,False,615.3000000000001
559149,2011-07-06 14:47:00,17469,True,-27.91
559157,2011-07-06 15:53:00,13999,False,307.03
559158,2011-07-06 16:03:00,17428,False,345.65
559173,2011-07-07 10:03:00,12540,False,416.62
559205,2011-07-07 11:10:00,18073,False,246.36
559206,2011-07-07 11:12:00,18073,False,128.16
559256,2011-07-07 12:10:00,15249,False,819.0
559298,2011-07-07 12:38:00,12471,False,739.64
559300,2011-07-07 12:40:00,12471,False,208.62
559307,2011-07-07 13:02:00,15356,False,370.15
559312,2011-07-07 13:43:00,14180,False,97.5
559316,2011-07-07 13:54:00,12647,False,276.6
559321,2011-07-07 14:30:00,17069,False,422.72
559323,2011-07-07 14:55:00,12971,False,203.6
559324,2011-07-07 14:56:00,12971,False,158.39999999999998
559343,2011-07-07 17:01:00,17961,False,4.25
559351,2011-07-07 17:42:00,13408,True,-60.0
559364,2011-07-08 08:48:00,17735,False,761.9200000000001
559417,2011-07-08 11:08:00,13115,True,-4.95
559418,2011-07-08 11:36:00,12681,False,579.26
559419,2011-07-08 11:41:00,16029,False,438.0
559436,2011-07-08 12:18:00,15901,False,110.49
559441,2011-07-08 12:22:00,12583,False,329.24
559459,2011-07-08 12:53:00,15311,False,454.28
559462,2011-07-08 13:12:00,16523,False,314.85
559467,2011-07-08 13:33:00,13078,True,-4.25
559474,2011-07-08 13:41:00,13078,True,-7.5
559498,2011-07-08 14:06:00,15078,True,-14.06
559500,2011-07-08 14:27:00,14016,True,-12.75
559508,2011-07-08 15:23:00,12748,False,103.97
559512,2011-07-08 15:54:00,14188,False,329.46000000000004
559513,2011-07-08 15:56:00,14534,False,243.22
559535,2011-07-10 12:16:00,17841,False,244.12
559537,2011-07-10 12:23:00,14472,False,115.44999999999999
559554,2011-07-11 10:12:00,14258,False,1778.5
559606,2011-07-11 11:38:00,14606,False,114.11
559607,2011-07-11 11:39:00,12681,False,532.48
559659,2011-07-11 13:07:00,14796,True,-7.03
559661,2011-07-11 13:22:00,18061,False,213.70000000000002
559662,2011-07-11 13:32:00,16572,False,299.7
559667,2011-07-11 13:38:00,13267,True,-8.4
559670,2011-07-11 13:51:00,16033,True,-7.5
559672,2011-07-11 14:04:00,14796,False,550.4
559678,2011-07-11 14:43:00,16033,False,214.25
559688,2011-07-11 15:32:00,12748,False,5.8
559691,2011-07-11 15:52:00,13089,False,795.5600000000001
559700,2011-07-12 09:04:00,17450,False,1752.06
559702,2011-07-12 09:10:00,16013,False,696.72
559701,2011-07-12 09:10:00,16013,False,1305.6
559708,2011-07-12 10:05:00,13549,False,116.55000000000001
559715,2011-07-12 10:47:00,14132,False,304.5
559733,2011-07-12 10:54:00,16145,False,309.07
559743,2011-07-12 11:12:00,13599,True,-7.63
559747,2011-07-12 11:23:00,17069,True,-10.14
559791,2011-07-12 12:24:00,17675,False,527.3
559793,2011-07-12 12:43:00,17949,False,24.380000000000003
559807,2011-07-12 14:48:00,17841,False,501.37
559811,2011-07-12 15:22:00,13269,False,305.1
559815,2011-07-12 15:56:00,15251,False,757.6
559818,2011-07-12 16:37:00,13408,False,515.3
559827,2011-07-13 09:44:00,15189,False,431.8
559895,2011-07-13 12:06:00,14110,False,317.40000000000003
559900,2011-07-13 12:27:00,13089,False,214.2
559903,2011-07-13 13:16:00,12935,False,353.09
559905,2011-07-13 13:27:00,15311,False,152.81
559911,2011-07-13 14:39:00,13777,False,270.9
559919,2011-07-13 15:30:00,12415,False,2735.16
559920,2011-07-13 15:31:00,12415,False,61.199999999999996
559925,2011-07-13 16:47:00,17644,False,316.85
559926,2011-07-13 16:48:00,17644,False,39.599999999999994
559935,2011-07-14 10:08:00,15125,False,315.12
559936,2011-07-14 10:09:00,15125,False,49.92
559939,2011-07-14 10:19:00,14426,True,-500.74
559953,2011-07-14 11:00:00,13815,True,-12.450000000000001
559980,2011-07-14 11:28:00,17314,False,202.87
559987,2011-07-14 12:12:00,12619,False,688.0
559989,2011-07-14 12:21:00,13319,False,521.49
559990,2011-07-14 12:22:00,13319,False,87.3
560041,2011-07-14 14:46:00,14156,False,654.97
560044,2011-07-14 14:47:00,14258,True,-19.9
560052,2011-07-14 15:30:00,15187,False,413.64
560080,2011-07-14 16:23:00,17450,False,3279.36
560089,2011-07-14 16:45:00,12748,False,82.53
560094,2011-07-14 17:13:00,18109,False,408.21999999999997
560105,2011-07-14 19:23:00,16794,False,222.13
560115,2011-07-15 10:05:00,17841,False,180.8
560183,2011-07-15 11:48:00,12971,False,105.6
560182,2011-07-15 11:48:00,12971,False,254.35
560184,2011-07-15 11:49:00,12971,False,52.980000000000004
560188,2011-07-15 12:10:00,18229,False,322.2
560203,2011-07-15 13:13:00,15311,False,472.81
560204,2011-07-15 13:17:00,12971,False,154.20000000000002
560219,2011-07-15 15:22:00,12451,True,-102.0
560221,2011-07-15 15:23:00,13408,True,-8.5
560235,2011-07-17 11:26:00,14060,False,189.58
560276,2011-07-17 15:11:00,14606,False,108.44
560330,2011-07-18 11:10:00,17841,True,-7.8
560361,2011-07-18 11:58:00,13488,False,272.81
560362,2011-07-18 11:59:00,13488,False,150.78
560368,2011-07-18 12:25:00,17841,False,728.0600000000001
560387,2011-07-18 13:00:00,14667,False,179.41
560395,2011-07-18 13:47:00,15125,True,-55.34
560409,2011-07-18 14:24:00,16717,True,-530.47
560412,2011-07-18 14:32:00,12748,False,207.94
560445,2011-07-19 09:08:00,14156,False,11134.34
560446,2011-07-19 09:10:00,14156,False,532.3199999999999
560447,2011-07-19 09:24:00,13756,False,525.03
560469,2011-07-19 10:40:00,12971,False,220.15
560491,2011-07-19 10:51:00,12415,False,158.65
560501,2011-07-19 11:08:00,16475,False,91.4
560503,2011-07-19 11:40:00,17682,False,362.82
560504,2011-07-19 11:47:00,13081,False,4406.61
560540,2011-07-19 12:26:00,12415,True,-158.65
560547,2011-07-19 12:39:00,17419,False,614.2
560550,2011-07-19 12:47:00,12971,True,-220.15
560552,2011-07-19 12:54:00,15311,False,750.93
560556,2011-07-19 13:04:00,13089,True,-27.6
560558,2011-07-19 13:22:00,12921,True,-3.3
560559,2011-07-19 13:24:00,16145,True,-9.25
560571,2011-07-19 14:29:00,17735,False,729.0699999999999
560576,2011-07-19 14:59:00,17287,False,202.07
560581,2011-07-19 15:29:00,12901,False,611.76
560589,2011-07-19 15:50:00,15249,True,-22.65
560592,2011-07-19 16:36:00,13225,False,557.6800000000001
560596,2011-07-19 16:48:00,13199,False,186.20000000000002
560598,2011-07-19 17:02:00,17096,False,310.45
560601,2011-07-19 17:17:00,16764,False,176.68
560604,2011-07-20 09:23:00,15251,False,464.71999999999997
560634,2011-07-20 10:51:00,16133,False,421.44
560646,2011-07-20 11:28:00,18102,False,2365.91
560647,2011-07-20 11:31:00,18102,True,-3060.6
560648,2011-07-20 11:33:00,18102,False,710.25
560687,2011-07-20 11:51:00,14606,True,-23.37
560691,2011-07-20 12:00:00,13136,False,533.04
560693,2011-07-20 12:01:00,13136,False,119.18
560696,2011-07-20 12:14:00,14606,False,111.49000000000001
560710,2011-07-20 12:51:00,14646,False,26.02
560711,2011-07-20 12:58:00,17841,False,193.23
560715,2011-07-20 13:21:00,13549,False,132.95000000000002
560716,2011-07-20 13:26:00,17675,False,1532.76
560718,2011-07-20 13:30:00,17677,False,1682.5900000000001
560720,2011-07-20 13:31:00,17677,False,17.0
560721,2011-07-20 13:32:00,17677,False,29.759999999999998
560727,2011-07-20 14:33:00,13571,False,126.58
560735,2011-07-20 14:59:00,16013,True,-990.0
560792,2011-07-21 10:32:00,15189,False,685.5
560826,2011-07-21 11:30:00,18073,False,512.94
560828,2011-07-21 11:55:00,14298,False,1088.86
560832,2011-07-21 12:07:00,13488,True,-4.95
560834,2011-07-21 12:15:00,16523,False,484.40000000000003
560841,2011-07-21 12:25:00,14298,False,2569.55
560843,2011-07-21 12:27:00,14298,False,99.0
560844,2011-07-21 12:28:00,14298,False,74.88
560853,2011-07-21 12:33:00,15311,False,460.7
560859,2011-07-21 13:28:00,13668,False,87.30000000000001
560860,2011-07-21 13:30:00,13668,True,-16.95
560862,2011-07-21 13:48:00,14085,False,287.83
560863,2011-07-21 13:53:00,12748,False,127.83
560864,2011-07-21 13:54:00,14407,False,475.36
560874,2011-07-21 14:53:00,17677,True,-13.5
560883,2011-07-21 16:10:00,13694,False,452.71000000000004
560884,2011-07-21 16:12:00,13694,False,890.0
560892,2011-07-21 17:08:00,13089,False,877.36
560895,2011-07-21 17:12:00,13089,False,1021.9200000000001
560897,2011-07-21 17:26:00,12971,False,139.20000000000002
560901,2011-07-21 17:39:00,12476,False,746.5699999999999
560903,2011-07-21 17:47:00,18198,True,-79.5
560911,2011-07-21 18:00:00,17961,False,41.1
560913,2011-07-21 18:07:00,17961,False,4.25
560915,2011-07-21 18:19:00,13313,False,308.6
560917,2011-07-21 18:21:00,17949,False,833.85
560924,2011-07-22 09:01:00,15061,False,647.9200000000001
560925,2011-07-22 09:02:00,15061,False,1665.1999999999998
560927,2011-07-22 09:55:00,13078,False,572.9300000000001
560972,2011-07-22 11:44:00,14209,False,438.5
560974,2011-07-22 11:55:00,14426,False,508.25
560975,2011-07-22 11:56:00,14426,False,167.4
560998,2011-07-22 14:07:00,14243,False,214.62
561004,2011-07-22 14:47:00,15189,False,304.87
561005,2011-07-22 14:53:00,17961,False,134.44
561006,2011-07-22 15:02:00,16161,False,469.90000000000003
561019,2011-07-22 16:52:00,15187,True,-30.599999999999998
561054,2011-07-24 13:13:00,18229,False,426.22
561064,2011-07-24 14:16:00,18109,False,136.60000000000002
561065,2011-07-24 14:18:00,14180,False,101.05
561066,2011-07-24 14:21:00,16710,False,206.25
561073,2011-07-24 15:46:00,13408,False,1104.31
561084,2011-07-25 08:50:00,14948,False,265.27
561089,2011-07-25 09:50:00,17579,False,106.45000000000002
561093,2011-07-25 10:01:00,12540,False,1358.3899999999999
561097,2011-07-25 10:47:00,15981,False,397.2
561101,2011-07-25 11:05:00,16013,False,241.92
561105,2011-07-25 11:36:00,15218,False,414.25
561109,2011-07-25 11:43:00,15218,False,298.2
561112,2011-07-25 11:53:00,14606,False,124.44
561113,2011-07-25 12:09:00,17841,False,822.86
561115,2011-07-25 12:12:00,17675,False,252.4
561128,2011-07-25 12:59:00,16249,False,331.74
561192,2011-07-25 13:45:00,16033,False,441.14
561195,2011-07-25 13:57:00,14796,False,564.03
561198,2011-07-25 14:45:00,16161,True,-43.75
561202,2011-07-25 15:14:00,17705,False,135.0
561203,2011-07-25 15:17:00,14232,False,311.76
561204,2011-07-25 15:22:00,12836,False,451.13
561205,2011-07-25 15:48:00,17693,False,200.47
561206,2011-07-25 16:18:00,13110,False,302.71000000000004
561207,2011-07-25 16:20:00,13110,False,7.040000000000001
561210,2011-07-25 16:58:00,17841,True,-12.5
561216,2011-07-25 17:04:00,14606,False,120.0
561222,2011-07-26 09:27:00,13588,False,491.0
561225,2011-07-26 10:06:00,16029,True,-45.6
561229,2011-07-26 10:18:00,17096,True,-24.849999999999998
561232,2011-07-26 10:21:00,16133,True,-15.600000000000001
561238,2011-07-26 10:31:00,17675,True,-6.6
561240,2011-07-26 10:33:00,17677,True,-1.65
561295,2011-07-26 12:28:00,15311,False,1648.73
561321,2011-07-26 12:59:00,13668,False,170.76
561328,2011-07-26 13:54:00,12471,True,-37.8
561360,2011-07-26 15:37:00,16133,False,375.0
561370,2011-07-26 16:22:00,17693,True,-4.95
561379,2011-07-26 17:12:00,13668,True,-3.75
561380,2011-07-26 17:12:00,17693,True,-8.5
561389,2011-07-27 09:37:00,12971,False,411.08000000000004
561395,2011-07-27 10:29:00,13999,False,358.7
561399,2011-07-27 10:53:00,15125,False,1049.38
561470,2011-07-27 13:14:00,12523,False,204.75
561473,2011-07-27 13:17:00,15078,False,544.2
561485,2011-07-27 13:42:00,17841,False,252.22
561510,2011-07-27 14:51:00,14534,True,-3.75
561512,2011-07-27 15:09:00,14534,False,223.39
561532,2011-07-28 09:30:00,15061,False,650.64
561537,2011-07-28 09:58:00,13870,False,469.31000000000006
561586,2011-07-28 10:49:00,14243,True,-11.5
561589,2011-07-28 10:57:00,16133,True,-12.6
561592,2011-07-28 11:18:00,14560,False,73.8
561615,2011-07-28 12:57:00,13319,False,358.64
561619,2011-07-28 13:31:00,13408,True,-3.3
561622,2011-07-28 13:42:00,16572,True,-9.9
561623,2011-07-28 13:43:00,17677,True,-22.5
561629,2011-07-28 14:13:00,12748,False,1.6800000000000002
561633,2011-07-28 14:33:00,17949,False,10303.95
561637,2011-07-28 14:45:00,17949,False,428.4
561644,2011-07-28 15:15:00,16029,False,648.72
561646,2011-07-28 15:19:00,16029,False,477.6
561655,2011-07-28 16:00:00,18102,False,6591.6
561656,2011-07-28 16:03:00,17071,False,330.6
561657,2011-07-28 16:04:00,17071,False,27.8
561659,2011-07-28 16:11:00,17450,False,3453.7200000000003
561664,2011-07-28 16:53:00,15189,False,569.04
561677,2011-07-28 18:23:00,15311,False,112.56
561684,2011-07-28 19:36:00,13136,True,-16.5
561688,2011-07-29 08:48:00,14407,False,310.07
561699,2011-07-29 10:32:00,12971,False,152.4
561704,2011-07-29 11:07:00,14606,False,111.17
561705,2011-07-29 11:23:00,14735,False,295.02
561706,2011-07-29 11:25:00,14735,False,177.6
561707,2011-07-29 11:27:00,14735,False,15.0
561713,2011-07-29 11:56:00,12901,False,689.27
561725,2011-07-29 12:10:00,17841,True,-6.15
561743,2011-07-29 12:16:00,13089,False,221.8
561773,2011-07-29 12:41:00,17841,False,182.55
561794,2011-07-29 13:11:00,12921,False,462.91
561800,2011-07-29 14:13:00,13975,False,151.76
561802,2011-07-29 14:29:00,12748,False,161.68
561815,2011-07-29 15:42:00,14083,False,41.6
561817,2011-07-29 15:51:00,12921,False,361.46000000000004
561869,2011-07-31 11:38:00,16764,False,172.96
561876,2011-07-31 12:08:00,14472,False,149.02
561881,2011-07-31 12:47:00,16477,False,446.75
561889,2011-07-31 13:37:00,15804,False,519.04
561895,2011-07-31 15:04:00,12748,False,1.25
561897,2011-07-31 15:24:00,17841,False,220.2
561901,2011-07-31 15:42:00,14156,False,13464.26
561906,2011-08-01 10:03:00,12921,False,660.45
561907,2011-08-01 10:08:00,14060,False,211.14000000000001
561923,2011-08-01 12:16:00,14112,False,748.32
561995,2011-08-01 13:44:00,16133,False,306.02
562036,2011-08-02 09:34:00,15187,False,99.60000000000001
562087,2011-08-02 12:31:00,14606,False,124.11
562092,2011-08-02 12:55:00,16133,False,457.86
562093,2011-08-02 12:59:00,13777,False,326.22
562096,2011-08-02 13:16:00,15311,False,189.94
562097,2011-08-02 13:19:00,15311,True,-33.760000000000005
562102,2011-08-02 14:21:00,13089,False,1490.82
562103,2011-08-02 14:23:00,13089,False,24.599999999999998
562111,2011-08-02 15:48:00,15125,True,-3.75
562118,2011-08-02 16:23:00,12457,True,-9.75
562120,2011-08-02 17:04:00,13756,False,321.5
562121,2011-08-02 17:15:00,16523,True,-24.9
562124,2011-08-02 17:23:00,13081,True,-39.7
562139,2011-08-03 10:10:00,12921,True,-14.55
562142,2011-08-03 10:37:00,15189,True,-14.56
562146,2011-08-03 10:45:00,17675,False,614.78
562150,2011-08-03 10:49:00,14132,False,301.92
562155,2011-08-03 11:24:00,17940,False,162.0
562161,2011-08-03 11:58:00,17841,False,264.55
562173,2011-08-03 12:12:00,14530,False,460.43
562185,2011-08-03 12:15:00,12748,True,-6.300000000000001
562188,2011-08-03 12:16:00,12748,True,-179.0
562199,2011-08-03 12:20:00,12748,False,174.0
562202,2011-08-03 12:33:00,15290,False,526.22
562204,2011-08-03 12:54:00,16324,False,258.17
562208,2011-08-03 12:58:00,16324,False,3.95
562214,2011-08-03 13:39:00,17731,False,301.17
562213,2011-08-03 13:39:00,13975,False,384.34000000000003
562222,2011-08-03 14:33:00,18073,False,832.5
562223,2011-08-03 14:34:00,15804,True,-250.0
562259,2011-08-03 15:34:00,15400,False,85.2
562261,2011-08-03 15:38:00,13408,False,119.52000000000001
562260,2011-08-03 15:38:00,13408,False,452.8
562262,2011-08-03 15:39:00,13408,False,66.0
562272,2011-08-04 08:18:00,12971,False,83.10000000000001
562274,2011-08-04 10:00:00,12704,False,360.81
562276,2011-08-04 10:23:00,17735,False,954.0
562280,2011-08-04 10:31:00,16133,True,-19.46
562281,2011-08-04 10:36:00,12476,True,-38.050000000000004
562283,2011-08-04 10:43:00,15249,False,615.5
562286,2011-08-04 10:45:00,15061,False,913.3
562339,2011-08-04 11:59:00,13571,False,167.26
562345,2011-08-04 12:14:00,13694,False,1505.64
562418,2011-08-04 16:34:00,16572,False,367.32
562419,2011-08-04 16:36:00,14667,False,249.13
562426,2011-08-04 17:13:00,12748,False,29.700000000000003
562430,2011-08-04 17:26:00,18109,False,270.52
562433,2011-08-04 17:40:00,17677,False,1016.04
562436,2011-08-04 17:55:00,17961,False,2.25
562444,2011-08-04 18:44:00,14713,False,372.24
562447,2011-08-04 19:20:00,15251,False,492.0
562448,2011-08-04 19:22:00,17428,False,1327.55
562453,2011-08-05 10:31:00,18097,False,234.54000000000002
562455,2011-08-05 10:32:00,18097,False,320.3
562458,2011-08-05 11:16:00,16029,False,480.0
562459,2011-08-05 11:17:00,16029,False,757.2
562461,2011-08-05 11:19:00,16029,False,260.62
562460,2011-08-05 11:19:00,17841,False,245.82999999999998
562462,2011-08-05 11:21:00,16029,False,520.1
562490,2011-08-05 12:06:00,14720,False,155.8
562514,2011-08-05 12:20:00,13408,True,-11.95
562515,2011-08-05 12:22:00,13408,True,-43.63
562519,2011-08-05 12:37:00,16764,False,172.42000000000002
562527,2011-08-05 13:49:00,12647,False,307.8
562528,2011-08-05 13:52:00,12610,False,946.75
562532,2011-08-05 14:31:00,14083,False,17.85
562541,2011-08-05 15:39:00,18102,False,985.92
562545,2011-08-05 15:46:00,12971,False,137.76
562552,2011-08-05 16:23:00,12748,False,9.899999999999999
562560,2011-08-05 17:12:00,14156,False,1572.73
562569,2011-08-07 12:05:00,17323,False,104.50999999999999
562586,2011-08-07 14:33:00,16066,False,316.38
562590,2011-08-07 15:39:00,12748,False,53.519999999999996
562591,2011-08-07 15:40:00,12748,False,46.559999999999995
562594,2011-08-07 15:44:00,12748,True,-53.519999999999996
562596,2011-08-08 09:22:00,16145,False,325.51
562601,2011-08-08 10:09:00,12901,True,-15.84
562608,2011-08-08 11:45:00,15502,False,3315.0699999999997
562612,2011-08-08 12:00:00,16637,False,226.93
562614,2011-08-08 12:15:00,17961,False,24.88
562619,2011-08-08 12:34:00,15311,False,159.92
562620,2011-08-08 12:34:00,13089,True,-6.7
562621,2011-08-08 12:36:00,14415,False,364.26
562648,2011-08-08 12:56:00,14606,True,-8.620000000000001
562647,2011-08-08 12:56:00,15502,True,-3155.95
562649,2011-08-08 13:11:00,14606,False,211.85
562657,2011-08-08 13:39:00,13588,True,-4.41
562661,2011-08-08 13:40:00,13588,True,-17.700000000000003
562710,2011-08-08 14:37:00,14298,False,598.88
562713,2011-08-08 15:17:00,15189,False,576.84
562721,2011-08-08 16:31:00,15985,False,242.84
562727,2011-08-09 09:26:00,15601,False,462.06
562773,2011-08-09 12:18:00,17841,True,-63.2
562775,2011-08-09 12:21:00,15078,False,494.6
562776,2011-08-09 12:23:00,14180,False,174.65
562779,2011-08-09 12:58:00,17841,False,356.42
562788,2011-08-09 13:48:00,17669,False,368.5
562789,2011-08-09 13:50:00,14646,False,12341.21
562790,2011-08-09 13:51:00,14646,False,157.5
562791,2011-08-09 14:18:00,17730,False,367.46
562794,2011-08-09 14:20:00,14112,True,-4.95
562796,2011-08-09 14:27:00,13694,True,-64.0
562841,2011-08-09 16:42:00,17675,False,392.06
562842,2011-08-09 16:44:00,17675,False,245.8
562854,2011-08-10 10:15:00,16133,False,304.96
562912,2011-08-10 13:15:00,15311,False,205.32
562917,2011-08-10 13:43:00,17949,False,432.0
562930,2011-08-10 16:01:00,14209,False,354.68
562931,2011-08-10 16:19:00,14030,False,222.48
562935,2011-08-10 17:11:00,14156,False,1253.05
562938,2011-08-10 17:14:00,14156,True,-1121.18
562948,2011-08-11 09:46:00,17857,False,101.76
562957,2011-08-11 10:15:00,13319,True,-7.17
562962,2011-08-11 10:26:00,17579,True,-8.7
562964,2011-08-11 10:29:00,13488,False,642.36
562966,2011-08-11 10:53:00,16133,False,424.08000000000004
562969,2011-08-11 10:58:00,12610,True,-11.55
562984,2011-08-11 11:45:00,17841,False,403.05
563014,2011-08-11 12:17:00,13408,False,383.96
563034,2011-08-11 14:53:00,17644,False,314.86
563061,2011-08-11 15:25:00,13588,False,471.32
563076,2011-08-11 16:12:00,14646,False,19150.66
563111,2011-08-12 11:08:00,15249,False,384.6
563137,2011-08-12 11:22:00,14534,False,153.85
563162,2011-08-12 12:15:00,16013,False,339.26
563163,2011-08-12 12:16:00,16013,False,1069.2
563164,2011-08-12 12:18:00,16013,False,505.79999999999995
563165,2011-08-12 12:36:00,14646,False,825.6
563180,2011-08-12 14:25:00,16209,False,212.64
563183,2011-08-12 14:47:00,14110,False,860.98
563216,2011-08-14 13:14:00,17841,False,278.46
563219,2011-08-14 14:17:00,17644,True,-18.15
563224,2011-08-14 14:33:00,12409,True,-4.95
563238,2011-08-15 09:59:00,15093,False,630.42
563246,2011-08-15 10:57:00,13089,False,695.26
563247,2011-08-15 10:59:00,13089,False,256.08
563253,2011-08-15 12:04:00,15218,False,623.7
563254,2011-08-15 12:06:00,15218,False,81.6
563258,2011-08-15 12:08:00,15311,True,-19.9
563262,2011-08-15 12:44:00,15311,False,626.0600000000001
563328,2011-08-15 13:07:00,14606,False,112.33
563333,2011-08-15 13:09:00,15996,False,111.56
563345,2011-08-15 13:22:00,12619,False,378.12
563348,2011-08-15 13:48:00,13078,False,434.74
563355,2011-08-15 14:39:00,14156,False,467.42
563367,2011-08-16 08:58:00,16133,False,303.83
563383,2011-08-16 10:52:00,14407,False,15.0
563427,2011-08-16 11:40:00,16470,False,193.47
563429,2011-08-16 11:48:00,13999,False,334.34
563433,2011-08-16 12:14:00,16033,True,-9.15
563437,2011-08-16 12:52:00,14232,False,257.59999999999997
563444,2011-08-16 13:50:00,16033,False,687.08
563450,2011-08-16 14:33:00,16523,False,741.4000000000001
563476,2011-08-16 15:22:00,17682,False,429.12
563505,2011-08-17 09:45:00,17865,False,687.16
563508,2011-08-17 10:27:00,16133,False,308.08
563538,2011-08-17 11:48:00,17841,False,305.28
563558,2011-08-17 13:40:00,14156,False,1544.01
563559,2011-08-17 13:45:00,14156,False,34.68
563560,2011-08-17 14:00:00,12971,False,103.19999999999999
563562,2011-08-17 14:02:00,16029,False,697.6
563561,2011-08-17 14:02:00,18073,False,776.2800000000001
563563,2011-08-17 14:03:00,16029,False,6578.08
563570,2011-08-17 14:51:00,17949,True,-24.380000000000003
563575,2011-08-17 15:05:00,17949,False,2209.04
563577,2011-08-17 15:06:00,17949,True,-2231.3
563576,2011-08-17 15:06:00,12748,False,146.19
563588,2011-08-17 19:15:00,17450,False,813.4000000000001
563589,2011-08-17 19:40:00,17450,False,2240.0
563590,2011-08-17 20:02:00,17450,False,13031.5
563591,2011-08-18 06:10:00,16145,True,-5.0
563592,2011-08-18 06:12:00,16029,True,-9.6
563593,2011-08-18 06:13:00,14646,True,-206.4
563604,2011-08-18 06:28:00,15251,True,-14.95
563605,2011-08-18 06:29:00,14112,True,-2.95
563607,2011-08-18 06:31:00,13078,True,-7.5
563614,2011-08-18 08:51:00,12415,False,21880.44
563618,2011-08-18 09:48:00,15400,False,67.2
563622,2011-08-18 10:21:00,15189,False,188.1
563623,2011-08-18 10:23:00,15189,False,1284.1200000000001
563638,2011-08-18 10:36:00,15311,False,1964.85
563655,2011-08-18 10:44:00,15311,True,-365.15999999999997
563659,2011-08-18 11:00:00,13694,False,1459.12
563660,2011-08-18 11:03:00,13694,False,237.60000000000002
563674,2011-08-18 11:59:00,14132,False,338.12
563691,2011-08-18 12:53:00,13668,False,431.11
563698,2011-08-18 13:46:00,14667,False,248.85
563708,2011-08-18 15:09:00,17001,False,260.7
563723,2011-08-18 16:43:00,13319,False,346.2
563732,2011-08-18 17:50:00,15125,False,1000.88
563747,2011-08-19 10:05:00,13089,False,481.6
563764,2011-08-19 11:15:00,14606,False,113.05
563771,2011-08-19 11:17:00,17841,False,149.06
563812,2011-08-19 11:47:00,16249,False,88.5
563830,2011-08-19 12:20:00,16638,False,142.91
563837,2011-08-19 13:03:00,15078,False,306.1
563841,2011-08-19 13:35:00,17402,False,278.9
563850,2011-08-19 15:06:00,15311,False,138.68
563852,2011-08-19 15:18:00,12395,False,165.95
563895,2011-08-21 10:35:00,18229,False,495.4
563897,2011-08-21 10:44:00,12523,False,128.55
563898,2011-08-21 10:48:00,12971,False,151.2
563905,2011-08-21 11:43:00,13267,False,313.35
563908,2011-08-21 12:21:00,18109,False,399.59
563910,2011-08-21 12:37:00,17428,False,377.25
563912,2011-08-21 12:58:00,17675,False,962.09
563919,2011-08-21 13:48:00,14735,False,122.28
563937,2011-08-22 09:10:00,18204,False,817.89
563941,2011-08-22 09:51:00,15738,False,327.15
563948,2011-08-22 10:30:00,13089,True,-27.299999999999997
563950,2011-08-22 10:39:00,12471,False,1127.02
563954,2011-08-22 10:59:00,16652,False,1388.27
563955,2011-08-22 11:00:00,16652,False,82.98
563981,2011-08-22 11:13:00,14948,False,13.2
564019,2011-08-22 11:54:00,13408,False,463.82
564022,2011-08-22 12:10:00,13269,False,315.68
564034,2011-08-22 12:22:00,12935,False,316.02
564040,2011-08-22 12:45:00,14560,False,57.199999999999996
564041,2011-08-22 12:46:00,14560,False,34.0
564045,2011-08-22 12:59:00,16013,False,1047.12
564046,2011-08-22 12:59:00,16013,False,1019.9999999999999
564048,2011-08-22 13:20:00,16013,False,40.8
564053,2011-08-22 13:42:00,14188,False,293.1
564054,2011-08-22 13:55:00,17857,False,3875.88
564057,2011-08-22 14:20:00,15296,False,508.0
564059,2011-08-22 14:35:00,15796,False,325.8
564081,2011-08-22 17:10:00,17949,True,-1642.5
564083,2011-08-23 08:54:00,17469,False,304.2
564091,2011-08-23 09:57:00,15804,False,432.48
564096,2011-08-23 10:36:00,16133,False,309.5
564109,2011-08-23 10:48:00,17450,False,34.56
564131,2011-08-23 10:55:00,14407,True,-16.95
564132,2011-08-23 10:56:00,12901,False,780.0
564141,2011-08-23 11:47:00,17841,False,552.6
564164,2011-08-23 13:30:00,17940,False,75.0
564165,2011-08-23 13:35:00,13593,False,645.83
