invoice_line_id,invoice_no,invoice_date,customer_id,is_cancelled,invoice_total,stock_code,quantity,line_unit_price,line_total,flag_zero_price,flag_zero_total,flag_negative_quantity,flag_negative_line_total,flag_negative_invoice_total,flag_cancel_sign_mismatch,flag_duplicate_like_line,flag_outlier_invoice_total,flag_outlier_quantity,flag_outlier_line_unit_price,flag_outlier_line_total
26334,553836,2011-05-19 12:08:00,17017,False,566.18,22993,48,1.25,60.0,False,False,False,False,False,False,False,False,True,False,True
26335,553836,2011-05-19 12:08:00,17017,False,566.18,22981,12,1.45,17.4,False,False,False,False,False,False,False,False,False,False,False
26336,553836,2011-05-19 12:08:00,17017,False,566.18,22982,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
26337,553836,2011-05-19 12:08:00,17017,False,566.18,22979,48,1.45,69.6,False,False,False,False,False,False,False,False,True,False,True
26338,553836,2011-05-19 12:08:00,17017,False,566.18,22960,6,4.25,25.5,False,False,False,False,False,False,False,False,False,False,False
26339,553836,2011-05-19 12:08:00,17017,False,566.18,22961,12,1.45,17.4,False,False,False,False,False,False,False,False,False,False,False
26340,553836,2011-05-19 12:08:00,17017,False,566.18,84375,12,2.1,25.200000000000003,False,False,False,False,False,False,False,False,False,False,False
26341,553836,2011-05-19 12:08:00,17017,False,566.18,20979,16,1.25,20.0,False,False,False,False,False,False,False,False,False,False,False
26342,553836,2011-05-19 12:08:00,17017,False,566.18,23190,12,1.65,19.8,False,False,False,False,False,False,False,False,False,False,False
26343,553836,2011-05-19 12:08:00,17017,False,566.18,21915,36,1.25,45.0,False,False,False,False,False,False,False,False,True,False,False
26344,553836,2011-05-19 12:08:00,17017,False,566.18,21914,24,1.25,30.0,False,False,False,False,False,False,False,False,False,False,False
26345,553836,2011-05-19 12:08:00,17017,False,566.18,84077,48,0.29,13.919999999999998,False,False,False,False,False,False,False,False,True,False,False
26346,553836,2011-05-19 12:08:00,17017,False,566.18,22197,100,0.72,72.0,False,False,False,False,False,False,False,False,True,False,True
26347,553836,2011-05-19 12:08:00,17017,False,566.18,22328,6,2.95,17.700000000000003,False,False,False,False,False,False,False,False,False,False,False
26348,553836,2011-05-19 12:08:00,17017,False,566.18,22659,12,1.95,23.4,False,False,False,False,False,False,False,False,False,False,False
26349,553836,2011-05-19 12:08:00,17017,False,566.18,22900,12,3.25,39.0,False,False,False,False,False,False,False,False,False,False,False
26350,553836,2011-05-19 12:08:00,17017,False,566.18,22616,24,0.29,6.959999999999999,False,False,False,False,False,False,False,False,False,False,False
26351,553836,2011-05-19 12:08:00,17017,False,566.18,22911,6,2.95,17.700000000000003,False,False,False,False,False,False,False,False,False,False,False
26352,553836,2011-05-19 12:08:00,17017,False,566.18,22041,12,2.55,30.6,False,False,False,False,False,False,False,False,False,False,False
26353,553837,2011-05-19 12:09:00,17017,False,24.96,23084,12,2.08,24.96,False,False,False,False,False,False,False,False,False,False,False
26354,553840,2011-05-19 12:15:00,12471,True,-21.9,22423,-2,10.95,-21.9,False,False,True,True,True,False,False,False,False,True,False
26355,553841,2011-05-19 12:19:00,16029,True,-9.6,D,-48,0.2,-9.6,False,False,True,True,True,False,False,False,True,False,False
26356,553845,2011-05-19 12:38:00,17675,False,727.0,47566,8,4.95,39.6,False,False,False,False,False,False,False,False,False,False,False
26357,553845,2011-05-19 12:38:00,17675,False,727.0,23206,10,1.65,16.5,False,False,False,False,False,False,False,False,False,False,False
26358,553845,2011-05-19 12:38:00,17675,False,727.0,23209,10,1.65,16.5,False,False,False,False,False,False,False,False,False,False,False
26359,553845,2011-05-19 12:38:00,17675,False,727.0,23112,2,7.5,15.0,False,False,False,False,False,False,False,False,False,False,False
26360,553845,2011-05-19 12:38:00,17675,False,727.0,71477,24,2.75,66.0,False,False,False,False,False,False,False,False,False,False,True
26361,553845,2011-05-19 12:38:00,17675,False,727.0,85123A,32,2.55,81.6,False,False,False,False,False,False,False,False,True,False,True
26362,553845,2011-05-19 12:38:00,17675,False,727.0,22193,6,8.5,51.0,False,False,False,False,False,False,False,False,False,True,True
26363,553845,2011-05-19 12:38:00,17675,False,727.0,22191,6,8.5,51.0,False,False,False,False,False,False,False,False,False,True,True
26364,553845,2011-05-19 12:38:00,17675,False,727.0,22192,2,8.5,17.0,False,False,False,False,False,False,False,False,False,True,False
26365,553845,2011-05-19 12:38:00,17675,False,727.0,22727,8,3.75,30.0,False,False,False,False,False,False,False,False,False,False,False
26366,553845,2011-05-19 12:38:00,17675,False,727.0,82484,6,7.95,47.7,False,False,False,False,False,False,False,False,False,True,False
26367,553845,2011-05-19 12:38:00,17675,False,727.0,21175,24,2.55,61.2,False,False,False,False,False,False,False,False,False,False,True
26368,553845,2011-05-19 12:38:00,17675,False,727.0,21534,3,4.95,14.85,False,False,False,False,False,False,False,False,False,False,False
26369,553845,2011-05-19 12:38:00,17675,False,727.0,21533,3,4.95,14.85,False,False,False,False,False,False,False,False,False,False,False
26370,553845,2011-05-19 12:38:00,17675,False,727.0,21535,6,2.55,15.3,False,False,False,False,False,False,False,False,False,False,False
26371,553845,2011-05-19 12:38:00,17675,False,727.0,23133,8,7.05,56.4,False,False,False,False,False,False,False,False,False,False,True
26372,553845,2011-05-19 12:38:00,17675,False,727.0,23132,12,4.95,59.400000000000006,False,False,False,False,False,False,False,False,False,False,True
26373,553845,2011-05-19 12:38:00,17675,False,727.0,21671,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
26374,553845,2011-05-19 12:38:00,17675,False,727.0,21668,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
26375,553845,2011-05-19 12:38:00,17675,False,727.0,85150,12,2.55,30.6,False,False,False,False,False,False,False,False,False,False,False
26376,553845,2011-05-19 12:38:00,17675,False,727.0,22676,10,1.25,12.5,False,False,False,False,False,False,False,False,False,False,False
26377,553846,2011-05-19 12:40:00,15738,False,299.45000000000005,21086,12,0.65,7.800000000000001,False,False,False,False,False,False,False,False,False,False,False
26378,553846,2011-05-19 12:40:00,15738,False,299.45000000000005,47599B,6,2.1,12.6,False,False,False,False,False,False,False,False,False,False,False
26379,553846,2011-05-19 12:40:00,15738,False,299.45000000000005,22090,6,2.95,17.700000000000003,False,False,False,False,False,False,False,False,False,False,False
26380,553846,2011-05-19 12:40:00,15738,False,299.45000000000005,21246,12,4.95,59.400000000000006,False,False,False,False,False,False,False,False,False,False,True
26381,553846,2011-05-19 12:40:00,15738,False,299.45000000000005,84375,12,2.1,25.200000000000003,False,False,False,False,False,False,False,False,False,False,False
26382,553846,2011-05-19 12:40:00,15738,False,299.45000000000005,20974,48,0.65,31.200000000000003,False,False,False,False,False,False,False,False,True,False,False
26383,553846,2011-05-19 12:40:00,15738,False,299.45000000000005,84997B,8,4.15,33.2,False,False,False,False,False,False,False,False,False,False,False
26384,553846,2011-05-19 12:40:00,15738,False,299.45000000000005,21094,36,0.85,30.6,False,False,False,False,False,False,False,False,True,False,False
26385,553846,2011-05-19 12:40:00,15738,False,299.45000000000005,47590B,15,5.45,81.75,False,False,False,False,False,False,False,False,False,False,True
26386,553847,2011-05-19 12:41:00,15738,False,16.6,84997C,4,4.15,16.6,False,False,False,False,False,False,False,False,False,False,False
26387,553850,2011-05-19 12:59:00,18075,False,141.54000000000002,22245,12,0.85,10.2,False,False,False,False,False,False,False,False,False,False,False
26388,553850,2011-05-19 12:59:00,18075,False,141.54000000000002,85123A,12,2.95,35.400000000000006,False,False,False,False,False,False,False,False,False,False,False
26389,553850,2011-05-19 12:59:00,18075,False,141.54000000000002,21733,6,2.95,17.700000000000003,False,False,False,False,False,False,False,False,False,False,False
26390,553850,2011-05-19 12:59:00,18075,False,141.54000000000002,22457,6,2.95,17.700000000000003,False,False,False,False,False,False,False,False,False,False,False
26391,553850,2011-05-19 12:59:00,18075,False,141.54000000000002,85066,2,12.75,25.5,False,False,False,False,False,False,False,False,False,True,False
26392,553850,2011-05-19 12:59:00,18075,False,141.54000000000002,85054,6,2.95,17.700000000000003,False,False,False,False,False,False,False,False,False,False,False
26393,553850,2011-05-19 12:59:00,18075,False,141.54000000000002,23109,6,2.89,17.34,False,False,False,False,False,False,False,False,False,False,False
26394,553860,2011-05-19 13:57:00,17841,False,184.95,23302,1,1.65,1.65,False,False,False,False,False,False,False,False,False,False,False
26395,553860,2011-05-19 13:57:00,17841,False,184.95,23300,1,1.65,1.65,False,False,False,False,False,False,False,False,False,False,False
26396,553860,2011-05-19 13:57:00,17841,False,184.95,23301,1,1.65,1.65,False,False,False,False,False,False,False,False,False,False,False
26397,553860,2011-05-19 13:57:00,17841,False,184.95,23089,1,1.65,1.65,False,False,False,False,False,False,False,False,False,False,False
26398,553860,2011-05-19 13:57:00,17841,False,184.95,21336,1,2.95,2.95,False,False,False,False,False,False,False,False,False,False,False
26399,553860,2011-05-19 13:57:00,17841,False,184.95,23148,2,0.83,1.66,False,False,False,False,False,False,False,False,False,False,False
26400,553860,2011-05-19 13:57:00,17841,False,184.95,23147,2,1.45,2.9,False,False,False,False,False,False,False,False,False,False,False
26401,553860,2011-05-19 13:57:00,17841,False,184.95,21918,20,0.42,8.4,False,False,False,False,False,False,False,False,False,False,False
26402,553860,2011-05-19 13:57:00,17841,False,184.95,20676,5,1.25,6.25,False,False,False,False,False,False,False,False,False,False,False
26403,553860,2011-05-19 13:57:00,17841,False,184.95,21976,3,0.55,1.65,False,False,False,False,False,False,False,False,False,False,False
26404,553860,2011-05-19 13:57:00,17841,False,184.95,22538,1,0.42,0.42,False,False,False,False,False,False,False,False,False,False,False
26405,553860,2011-05-19 13:57:00,17841,False,184.95,22537,1,0.42,0.42,False,False,False,False,False,False,False,False,False,False,False
26406,553860,2011-05-19 13:57:00,17841,False,184.95,21121,1,1.25,1.25,False,False,False,False,False,False,False,False,False,False,False
26407,553860,2011-05-19 13:57:00,17841,False,184.95,72351B,5,2.1,10.5,False,False,False,False,False,False,False,False,False,False,False
26408,553860,2011-05-19 13:57:00,17841,False,184.95,23166,2,1.25,2.5,False,False,False,False,False,False,False,False,False,False,False
26409,553860,2011-05-19 13:57:00,17841,False,184.95,23167,3,0.83,2.49,False,False,False,False,False,False,False,False,False,False,False
26410,553860,2011-05-19 13:57:00,17841,False,184.95,21672,2,1.25,2.5,False,False,False,False,False,False,False,False,False,False,False
26411,553860,2011-05-19 13:57:00,17841,False,184.95,22805,6,1.25,7.5,False,False,False,False,False,False,False,False,False,False,False
26412,553860,2011-05-19 13:57:00,17841,False,184.95,82001S,1,3.75,3.75,False,False,False,False,False,False,False,False,False,False,False
26413,553860,2011-05-19 13:57:00,17841,False,184.95,21041,1,2.95,2.95,False,False,False,False,False,False,False,False,False,False,False
26414,553860,2011-05-19 13:57:00,17841,False,184.95,23206,1,1.65,1.65,False,False,False,False,False,False,False,False,False,False,False
26415,553860,2011-05-19 13:57:00,17841,False,184.95,20727,3,1.65,4.949999999999999,False,False,False,False,False,False,False,False,False,False,False
26416,553860,2011-05-19 13:57:00,17841,False,184.95,22554,2,1.65,3.3,False,False,False,False,False,False,False,False,False,False,False
26417,553860,2011-05-19 13:57:00,17841,False,184.95,22819,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
26418,553860,2011-05-19 13:57:00,17841,False,184.95,22817,12,0.42,5.04,False,False,False,False,False,False,False,False,False,False,False
26419,553860,2011-05-19 13:57:00,17841,False,184.95,23168,1,1.25,1.25,False,False,False,False,False,False,False,False,False,False,False
26420,553860,2011-05-19 13:57:00,17841,False,184.95,23102,1,0.83,0.83,False,False,False,False,False,False,False,False,False,False,False
26421,553860,2011-05-19 13:57:00,17841,False,184.95,23101,1,0.83,0.83,False,False,False,False,False,False,False,False,False,False,False
26422,553860,2011-05-19 13:57:00,17841,False,184.95,23100,1,1.25,1.25,False,False,False,False,False,False,False,False,False,False,False
26423,553860,2011-05-19 13:57:00,17841,False,184.95,21715,1,2.55,2.55,False,False,False,False,False,False,False,False,False,False,False
26424,553860,2011-05-19 13:57:00,17841,False,184.95,82482,2,2.55,5.1,False,False,False,False,False,False,False,False,False,False,False
26425,553860,2011-05-19 13:57:00,17841,False,184.95,22614,15,0.29,4.35,False,False,False,False,False,False,False,False,False,False,False
26426,553860,2011-05-19 13:57:00,17841,False,184.95,21559,1,2.55,2.55,False,False,False,False,False,False,False,False,False,False,False
26427,553860,2011-05-19 13:57:00,17841,False,184.95,23209,1,1.65,1.65,False,False,False,False,False,False,False,False,False,False,False
26428,553860,2011-05-19 13:57:00,17841,False,184.95,20728,1,1.65,1.65,False,False,False,False,False,False,False,False,False,False,False
26429,553860,2011-05-19 13:57:00,17841,False,184.95,15044D,1,2.95,2.95,False,False,False,False,False,False,False,False,False,False,False
26430,553860,2011-05-19 13:57:00,17841,False,184.95,15044A,1,2.95,2.95,False,False,False,False,False,False,False,False,False,False,False
26431,553860,2011-05-19 13:57:00,17841,False,184.95,23201,1,2.08,2.08,False,False,False,False,False,False,False,False,False,False,False
26432,553860,2011-05-19 13:57:00,17841,False,184.95,15044B,1,2.95,2.95,False,False,False,False,False,False,False,False,False,False,False
26433,553860,2011-05-19 13:57:00,17841,False,184.95,21927,5,1.25,6.25,False,False,False,False,False,False,False,False,False,False,False
26434,553860,2011-05-19 13:57:00,17841,False,184.95,23084,1,2.08,2.08,False,False,False,False,False,False,False,False,False,False,False
26435,553860,2011-05-19 13:57:00,17841,False,184.95,51014C,12,0.85,10.2,False,False,False,False,False,False,False,False,False,False,False
26436,553860,2011-05-19 13:57:00,17841,False,184.95,22326,1,2.95,2.95,False,False,False,False,False,False,False,False,False,False,False
26437,553860,2011-05-19 13:57:00,17841,False,184.95,37450,1,2.95,2.95,False,False,False,False,False,False,False,False,False,False,False
26438,553860,2011-05-19 13:57:00,17841,False,184.95,79066K,3,0.85,2.55,False,False,False,False,False,False,False,False,False,False,False
26439,553860,2011-05-19 13:57:00,17841,False,184.95,84507C,2,2.55,5.1,False,False,False,False,False,False,False,False,False,False,False
26440,553860,2011-05-19 13:57:00,17841,False,184.95,84912A,1,3.75,3.75,False,False,False,False,False,False,False,False,False,False,False
26441,553860,2011-05-19 13:57:00,17841,False,184.95,21242,5,1.69,8.45,False,False,False,False,False,False,False,False,False,False,False
26442,553860,2011-05-19 13:57:00,17841,False,184.95,22755,2,0.85,1.7,False,False,False,False,False,False,False,False,False,False,False
26443,553860,2011-05-19 13:57:00,17841,False,184.95,22419,1,0.42,0.42,False,False,False,False,False,False,False,False,False,False,False
26444,553860,2011-05-19 13:57:00,17841,False,184.95,23051,1,8.25,8.25,False,False,False,False,False,False,False,False,False,True,False
26445,553860,2011-05-19 13:57:00,17841,False,184.95,84507C,1,2.55,2.55,False,False,False,False,False,False,False,False,False,False,False
26446,553860,2011-05-19 13:57:00,17841,False,184.95,21136,6,1.69,10.14,False,False,False,False,False,False,False,False,False,False,False
26447,553876,2011-05-19 14:45:00,16463,False,319.37,22138,3,4.95,14.85,False,False,False,False,False,False,False,False,False,False,False
26448,553876,2011-05-19 14:45:00,16463,False,319.37,22196,12,0.85,10.2,False,False,False,False,False,False,False,False,False,False,False
26449,553876,2011-05-19 14:45:00,16463,False,319.37,84380,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
26450,553876,2011-05-19 14:45:00,16463,False,319.37,84378,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
26451,553876,2011-05-19 14:45:00,16463,False,319.37,21155,6,2.55,15.3,False,False,False,False,False,False,False,False,False,False,False
26452,553876,2011-05-19 14:45:00,16463,False,319.37,22896,6,2.55,15.3,False,False,False,False,False,False,False,False,False,False,False
26453,553876,2011-05-19 14:45:00,16463,False,319.37,22558,12,1.65,19.8,False,False,False,False,False,False,False,False,False,False,False
26454,553876,2011-05-19 14:45:00,16463,False,319.37,22139,3,4.95,14.85,False,False,False,False,False,False,False,False,False,False,False
26455,553876,2011-05-19 14:45:00,16463,False,319.37,21791,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
26456,553876,2011-05-19 14:45:00,16463,False,319.37,22561,12,1.65,19.8,False,False,False,False,False,False,False,False,False,False,False
26457,553876,2011-05-19 14:45:00,16463,False,319.37,22208,12,1.65,19.8,False,False,False,False,False,False,False,False,False,False,False
26458,553876,2011-05-19 14:45:00,16463,False,319.37,22209,12,1.65,19.8,False,False,False,False,False,False,False,False,False,False,False
26459,553876,2011-05-19 14:45:00,16463,False,319.37,23155,12,0.83,9.96,False,False,False,False,False,False,False,False,False,False,False
26460,553876,2011-05-19 14:45:00,16463,False,319.37,21700,12,0.85,10.2,False,False,False,False,False,False,False,False,False,False,False
26461,553876,2011-05-19 14:45:00,16463,False,319.37,35809A,12,0.83,9.96,False,False,False,False,False,False,False,False,False,False,False
26462,553876,2011-05-19 14:45:00,16463,False,319.37,21933,10,1.65,16.5,False,False,False,False,False,False,False,False,False,False,False
26463,553876,2011-05-19 14:45:00,16463,False,319.37,21792,8,3.95,31.6,False,False,False,False,False,False,False,False,False,False,False
26464,553876,2011-05-19 14:45:00,16463,False,319.37,21794,8,3.95,31.6,False,False,False,False,False,False,False,False,False,False,False
26465,553876,2011-05-19 14:45:00,16463,False,319.37,22617,3,4.95,14.85,False,False,False,False,False,False,False,False,False,False,False
26466,553877,2011-05-19 14:47:00,13319,True,-13.45,22960,-2,4.25,-8.5,False,False,True,True,True,False,False,False,False,False,False
26467,553877,2011-05-19 14:47:00,13319,True,-13.45,21533,-1,4.95,-4.95,False,False,True,True,True,False,False,False,False,False,False
26468,553904,2011-05-19 18:10:00,13081,True,-174.35,23298,-32,4.95,-158.4,False,False,True,True,True,False,False,False,True,False,True
26469,553904,2011-05-19 18:10:00,13081,True,-174.35,22897,-11,1.45,-15.95,False,False,True,True,True,False,False,False,False,False,False
26470,553909,2011-05-19 19:00:00,12951,False,163.60000000000002,22090,6,2.95,17.700000000000003,False,False,False,False,False,False,False,False,False,False,False
26471,553909,2011-05-19 19:00:00,12951,False,163.60000000000002,21621,4,8.5,34.0,False,False,False,False,False,False,False,False,False,True,False
26472,553909,2011-05-19 19:00:00,12951,False,163.60000000000002,22089,6,2.95,17.700000000000003,False,False,False,False,False,False,False,False,False,False,False
26473,553909,2011-05-19 19:00:00,12951,False,163.60000000000002,22498,3,5.95,17.85,False,False,False,False,False,False,False,False,False,False,False
26474,553909,2011-05-19 19:00:00,12951,False,163.60000000000002,23298,3,4.95,14.85,False,False,False,False,False,False,False,False,False,False,False
26475,553909,2011-05-19 19:00:00,12951,False,163.60000000000002,23108,2,6.25,12.5,False,False,False,False,False,False,False,False,False,False,False
26476,553909,2011-05-19 19:00:00,12951,False,163.60000000000002,23203,10,2.08,20.8,False,False,False,False,False,False,False,False,False,False,False
26477,553909,2011-05-19 19:00:00,12951,False,163.60000000000002,22379,5,2.1,10.5,False,False,False,False,False,False,False,False,False,False,False
26478,553909,2011-05-19 19:00:00,12951,False,163.60000000000002,22910,6,2.95,17.700000000000003,False,False,False,False,False,False,False,False,False,False,False
26479,553913,2011-05-19 19:47:00,18109,False,456.57,23110,2,5.75,11.5,False,False,False,False,False,False,False,False,False,False,False
26480,553913,2011-05-19 19:47:00,18109,False,456.57,23118,2,7.5,15.0,False,False,False,False,False,False,False,False,False,False,False
26481,553913,2011-05-19 19:47:00,18109,False,456.57,22804,8,2.95,23.6,False,False,False,False,False,False,False,False,False,False,False
26482,553913,2011-05-19 19:47:00,18109,False,456.57,48187,2,7.95,15.9,False,False,False,False,False,False,False,False,False,True,False
26483,553913,2011-05-19 19:47:00,18109,False,456.57,22692,2,7.95,15.9,False,False,False,False,False,False,False,False,False,True,False
26484,553913,2011-05-19 19:47:00,18109,False,456.57,23111,2,12.5,25.0,False,False,False,False,False,False,False,False,False,True,False
26485,553913,2011-05-19 19:47:00,18109,False,456.57,82484,2,7.95,15.9,False,False,False,False,False,False,False,False,False,True,False
26486,553913,2011-05-19 19:47:00,18109,False,456.57,23112,2,7.5,15.0,False,False,False,False,False,False,False,False,False,False,False
26487,553913,2011-05-19 19:47:00,18109,False,456.57,21446,3,1.25,3.75,False,False,False,False,False,False,False,False,False,False,False
26488,553913,2011-05-19 19:47:00,18109,False,456.57,21447,6,1.25,7.5,False,False,False,False,False,False,False,False,False,False,False
26489,553913,2011-05-19 19:47:00,18109,False,456.57,22961,4,1.45,5.8,False,False,False,False,False,False,False,False,False,False,False
26490,553913,2011-05-19 19:47:00,18109,False,456.57,23091,2,6.25,12.5,False,False,False,False,False,False,False,False,False,False,False
26491,553913,2011-05-19 19:47:00,18109,False,456.57,85123A,7,2.95,20.65,False,False,False,False,False,False,False,False,False,False,False
26492,553913,2011-05-19 19:47:00,18109,False,456.57,22457,3,2.95,8.850000000000001,False,False,False,False,False,False,False,False,False,False,False
26493,553913,2011-05-19 19:47:00,18109,False,456.57,85152,3,2.1,6.300000000000001,False,False,False,False,False,False,False,False,False,False,False
26494,553913,2011-05-19 19:47:00,18109,False,456.57,21361,1,12.75,12.75,False,False,False,False,False,False,False,False,False,True,False
26495,553913,2011-05-19 19:47:00,18109,False,456.57,22722,4,3.95,15.8,False,False,False,False,False,False,False,False,False,False,False
26496,553913,2011-05-19 19:47:00,18109,False,456.57,22855,4,1.25,5.0,False,False,False,False,False,False,False,False,False,False,False
26497,553913,2011-05-19 19:47:00,18109,False,456.57,22469,4,1.65,6.6,False,False,False,False,False,False,False,False,False,False,False
26498,553913,2011-05-19 19:47:00,18109,False,456.57,85066,4,12.75,51.0,False,False,False,False,False,False,False,False,False,True,True
26499,553913,2011-05-19 19:47:00,18109,False,456.57,22151,216,0.42,90.72,False,False,False,False,False,False,False,False,True,False,True
26500,553913,2011-05-19 19:47:00,18109,False,456.57,21781,1,14.95,14.95,False,False,False,False,False,False,False,False,False,True,False
26501,553913,2011-05-19 19:47:00,18109,False,456.57,22666,2,2.95,5.9,False,False,False,False,False,False,False,False,False,False,False
26502,553913,2011-05-19 19:47:00,18109,False,456.57,21756,2,5.95,11.9,False,False,False,False,False,False,False,False,False,False,False
26503,553913,2011-05-19 19:47:00,18109,False,456.57,21755,2,5.95,11.9,False,False,False,False,False,False,False,False,False,False,False
26504,553913,2011-05-19 19:47:00,18109,False,456.57,22501,1,9.95,9.95,False,False,False,False,False,False,False,False,False,True,False
26505,553913,2011-05-19 19:47:00,18109,False,456.57,22509,1,16.95,16.95,False,False,False,False,False,False,False,False,False,True,False
26506,553914,2011-05-19 19:50:00,18109,True,-50.45,85066,-2,12.75,-25.5,False,False,True,True,True,False,False,False,False,True,True
26507,553914,2011-05-19 19:50:00,18109,True,-50.45,84279P,-2,3.75,-7.5,False,False,True,True,True,False,False,False,False,False,False
26508,553914,2011-05-19 19:50:00,18109,True,-50.45,84279B,-2,3.75,-7.5,False,False,True,True,True,False,False,False,False,False,False
26509,553914,2011-05-19 19:50:00,18109,True,-50.45,22487,-1,9.95,-9.95,False,False,True,True,True,False,False,False,False,True,False
26510,553916,2011-05-20 08:18:00,17166,False,127.59,21534,3,4.95,14.85,False,False,False,False,False,False,False,False,False,False,False
26511,553916,2011-05-20 08:18:00,17166,False,127.59,21528,2,6.95,13.9,False,False,False,False,False,False,False,False,False,False,False
26512,553916,2011-05-20 08:18:00,17166,False,127.59,21238,8,0.85,6.8,False,False,False,False,False,False,False,False,False,False,False
26513,553916,2011-05-20 08:18:00,17166,False,127.59,20676,8,1.25,10.0,False,False,False,False,False,False,False,False,False,False,False
26514,553916,2011-05-20 08:18:00,17166,False,127.59,21242,8,1.69,13.52,False,False,False,False,False,False,False,False,False,False,False
26515,553916,2011-05-20 08:18:00,17166,False,127.59,22725,4,3.75,15.0,False,False,False,False,False,False,False,False,False,False,False
26516,553916,2011-05-20 08:18:00,17166,False,127.59,22727,4,3.75,15.0,False,False,False,False,False,False,False,False,False,False,False
26517,553916,2011-05-20 08:18:00,17166,False,127.59,22729,4,3.75,15.0,False,False,False,False,False,False,False,False,False,False,False
26518,553916,2011-05-20 08:18:00,17166,False,127.59,20674,8,1.25,10.0,False,False,False,False,False,False,False,False,False,False,False
26519,553916,2011-05-20 08:18:00,17166,False,127.59,21245,8,1.69,13.52,False,False,False,False,False,False,False,False,False,False,False
26520,553924,2011-05-20 09:34:00,12476,True,-29.9,22849,-1,14.95,-14.95,False,False,True,True,True,False,False,False,False,True,False
26521,553924,2011-05-20 09:34:00,12476,True,-29.9,22847,-1,14.95,-14.95,False,False,True,True,True,False,False,False,False,True,False
26522,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,85014A,4,5.95,23.8,False,False,False,False,False,False,False,False,False,False,False
26523,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,20711,10,2.08,20.8,False,False,False,False,False,False,False,False,False,False,False
26524,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,20725,10,1.65,16.5,False,False,False,False,False,False,False,False,False,False,False
26525,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,20712,10,2.08,20.8,False,False,False,False,False,False,False,False,False,False,False
26526,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,85099B,30,2.08,62.400000000000006,False,False,False,False,False,False,False,False,True,False,True
26527,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,23201,10,2.08,20.8,False,False,False,False,False,False,False,False,False,False,False
26528,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,22993,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
26529,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,22662,10,1.65,16.5,False,False,False,False,False,False,False,False,False,False,False
26530,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,22383,10,1.65,16.5,False,False,False,False,False,False,False,False,False,False,False
26531,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,22382,10,1.65,16.5,False,False,False,False,False,False,False,False,False,False,False
26532,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,85152,12,2.1,25.200000000000003,False,False,False,False,False,False,False,False,False,False,False
26533,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,22384,10,1.65,16.5,False,False,False,False,False,False,False,False,False,False,False
26534,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,22381,10,2.1,21.0,False,False,False,False,False,False,False,False,False,False,False
26535,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,22379,10,2.1,21.0,False,False,False,False,False,False,False,False,False,False,False
26536,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,22411,10,2.08,20.8,False,False,False,False,False,False,False,False,False,False,False
26537,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,22386,20,2.08,41.6,False,False,False,False,False,False,False,False,False,False,False
26538,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,21929,10,2.08,20.8,False,False,False,False,False,False,False,False,False,False,False
26539,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,21931,20,2.08,41.6,False,False,False,False,False,False,False,False,False,False,False
26540,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,21928,20,2.08,41.6,False,False,False,False,False,False,False,False,False,False,False
26541,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,84991,24,0.55,13.2,False,False,False,False,False,False,False,False,False,False,False
26542,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,21175,12,2.55,30.6,False,False,False,False,False,False,False,False,False,False,False
26543,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,21166,12,2.08,24.96,False,False,False,False,False,False,False,False,False,False,False
26544,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,82582,6,2.1,12.6,False,False,False,False,False,False,False,False,False,False,False
26545,553933,2011-05-20 10:30:00,15078,False,573.6600000000001,82600,6,2.1,12.6,False,False,False,False,False,False,False,False,False,False,False
26546,553934,2011-05-20 10:31:00,15078,False,38.2,22961,12,1.45,17.4,False,False,False,False,False,False,False,False,False,False,False
